Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
4715,3,0,3,0,1,@RoyallyKate So says the one who fills an empty hole inside herself by worshiping a royal. Who 4 all u kno may be a raging snotty bitch
1860,3,0,3,0,1,&#8220;@kirstenkraft: there isn't one song on Blacc Hollywood I dislike.&#8221; Except the song with nicki minaj because that triffling bitch sucks
15403,3,0,1,2,2,RT @DreCordero: Always interesting to see people who trash La Liga react to products of La Liga on Premier League clubs.
1855,3,0,3,0,1,&#8220;@kiaramariexo: &#8220;@1kRock_: boot up. http://t.co/czj5npIfKi&#8221; for u hoe niggas&#8221; so girls that take BC are hoes? &#128056;&#9749;&#65039;
16976,3,3,0,0,0,RT @NYTMinusContext: kill whitey
1504,3,0,3,0,1,&#8220;@Queendev_: @what_evaittakes I couldn't find anything to hold my hair up let alone put a pony in&#8221;no bitch I said post a busted pic&#128557;
20144,3,0,3,0,1,"RT @moneychaserr_: ""@vintage_monroe_: &#8220;@PussyBeezus_: Kim always being nasty. 
Pussy hungry bitch &#128514;&#8221;look at me never hungry http://t.co/zRN&#8230;"
4384,3,1,2,0,1,@Negroizzle @AnastasiaPacana @IHeinz2012 @R3lentlssTr0ll @M_Overture i trusted you queer cakes! wheres the passion? she made me do it dammit
18253,3,0,3,0,1,RT @TripleCz_3G: Finna make a power move wit a bitch taxes we both gone be straight long as she do wat I told ha
23358,3,0,3,0,1,"Why don't you text your own mom, dumb bitch."
18245,3,0,3,0,1,RT @TreySongzSon: I'm in yo hood I'll prolly fuck yo hoe
11899,3,1,2,0,1,"If yall niggas gon be gay, why yall gotta be so over the top? Dressing up in bitch shit that women wouldnt even dare wear. Smh."
15521,3,0,0,3,2,RT @FallonTonight: Jimmy and @BillyJoel's two-man doo-wop performance just went live on YouTube! https://t.co/NGzhImyvSF #FallonTonight htt&#8230;
4165,3,0,3,0,1,@MartyMard keep ya draws on hoe!!
22217,3,0,3,0,1,These customers are fucking crazy this bitch said God will smite me because her dumbass locked herself out of her account.
9638,3,0,0,3,2,Gas is always cheaper in the ghetto
18637,3,1,2,0,1,RT @ZitlalyL: You don't know maybe some bitches like a man in a tutu &#128514;&#128514;&#128054;
9863,9,2,4,3,1,"HOT ISIS SOCIAL MEDIA PHOTO: Laughing Jihadis Get Baby To Kick Severed Head &#8211; ***warning, graphic*** http://t.co/7Zr8daxNg4 #tcot #pjnet"
4660,3,2,1,0,0,"@RevolutionUK_ Jesus I would love to do that and more to those muzzie torturers, fucking animal savages"
24760,3,0,3,0,1,"never lie 
never cry
never die
we gone die
love my friends
love my hoes
yellow sluts
call them gold"
4309,3,0,2,1,1,@MrNwachukwu naw them boys trash we started coasting
12528,3,0,0,3,2,Keep those away frm Charlie Day RT @JhonenV: Just once in my life I'd like for someone's favorite part of my body to be my disgusting knees.
9060,3,0,3,0,1,Don't no nigga want an artificial bitch ... Let me repeat that.... Not one !!!
19312,3,0,3,0,1,"RT @dixiealley: @TonyJRodriguez @WolfVanHalen Not a FOB fan nor in the know. But ""Fuck you fatty"" is a poor argument for anything after 5th&#8230;"
16448,3,0,1,2,2,RT @Krislisisms: Today something is dope. Tomorrow that same thing is trash. Next month it is irrelevant. Next year it's classic.
4270,3,0,3,0,1,"@MobileSuitKwamz it is, we be thugging on these bitches too hard now days"
20772,3,0,3,0,1,"RT @wishfulll: Big booty bitches with... ""@StagBeChillin: Ass RT @iDocLyfe: Tits"""
19940,3,0,3,0,1,RT @lesxo_: cant turn a hoe into a husband either
11465,3,0,3,0,1,I'll live my life the way I want bitch
10520,3,0,3,0,1,I don't understand how you can be such a bitch
16409,3,0,3,0,1,RT @KingHorseDick: Long distance sex will definitely have u thinking u like a bitch a lil too much.
20186,3,0,3,0,1,RT @nick_sodano: Dis bitch jus blew my high
2653,3,0,0,3,2,@Big_Jim777 happy birthday you dirty little bird &#128520; tear it up &#127867;&#127881;&#127880;
13951,3,2,1,0,0,On UPenn campus all the black chicks here are trash but they're gonna be paid
10644,3,0,3,0,1,I got hoes. I got hoes. I got hoes. I got hoes.
16193,3,0,3,0,1,RT @JoeBudden: I only be looking like I&#8217;m fucking bitches&#8230; I don&#8217;t tho
21400,3,0,2,1,1,So ghetto.
13905,6,0,6,0,1,"Ok, night night bitches"
15825,6,0,6,0,1,"RT @Heissarcastic: The nicer you are, the easier you're hurt. So just be a bitch"
23863,3,0,3,0,1,"You mad cuz she fucking on ya enemy? She wins Cuz you letting that shit fuck with you. You can't control these hoes, why stress?"
3522,3,0,3,0,1,@Huntermoore so does my juicy pussy
18193,3,0,3,0,1,RT @TlMOTHYY: hoe about to bust ha knee caps&#128128;&#128128;https://t.co/2Ec829l7QX
11900,3,2,1,0,0,If yer gonna continue to be a contrarian bitch... go die then. I've no time for such trifling!
11315,3,0,0,3,2,I want some monkey bread &#128553;&#128588;
24363,3,0,3,0,1,got ah tight schedule... fuck ur bitch just met her!!!
4164,3,0,3,0,1,@MarshallSOTS you tryna say I'm a pussy? Of course I'm tryna slam. I ain't no pussy duuuuuuu
21003,3,0,0,3,2,Ruby is not ugly #bunga bunga
25068,3,0,3,0,1,"think i should change ""&#9733;Doctor's Advocate&#9733;"" to ""cunt that goes mental"" #hmm"
8640,3,0,1,2,2,Chance is trash
14862,3,0,0,3,2,RT @BruceVH: Getting over a painful experience is like crossing the monkey bars. You have to let go at some point in order to move forward.&#8230;
8741,6,1,4,1,1,Come her lil bitch I want that sloppy toppy
6873,3,2,1,0,0,@mikecheck_123 the favorite drink of white trash everywhere....
1677,3,0,3,0,1,&#8220;@_ImtrILLasFuk: Snap Chat Names please? &#128527;&#128171;&#128166;&#8221;only bitch you can Snapchatt is me
15626,3,0,3,0,1,RT @FuckTraVonn: @TropicalKyle I saw the xxx but I just thought she was a hoe
24796,3,0,3,0,1,"none of them 3 bitches look like dey ca boil a egg, but working at buds broiler...."
11862,3,0,2,1,1,If she hates being kissed in the mouth she a hoe.Tell me different.
6777,3,0,3,0,1,@logan_wills what a bishhh &#128075; slap a hoe
1452,3,0,0,3,2,&#8220;@MomMeMustHaves: MMMH Daily is out! http://t.co/bPtRtXcel0 Stories via @KristinCruz&#8221; @ExMoShow #yellow is IN! &amp; @romyraves luv the bling!
19755,3,2,1,0,0,RT @jasminee_gamboa: hoes will be hoes .
2246,3,0,2,1,1,1 time for the lonely hoes watching #Scandal re runs
4292,7,0,7,0,1,@MotherOfBraylon you already know they go to fed for me ah bitch be ready to walk out the door &#128514;&#128514;&#9996;&#65039;
8628,3,0,3,0,1,Cause you know.. Y'all hoes play entirely too much.
22743,3,0,3,0,1,Trust none bitch I don't wife a bitch? Bitch I won't
13110,3,0,0,3,2,"McCann, although not having the greatest of seasons, would be a step up from Russel Martin. McCann or Carlos Ruiz #MLB #Yankees"
9631,3,0,3,0,1,Gaga is that bitch who probably gives A+++ lapdances.
17840,6,0,6,0,1,"RT @SteveStfler: White girls, if your black boyfriend doesn't call you 'shawty', then bitch you ain't that special."
693,3,3,0,0,0,#California is full of white trash
6219,3,0,3,0,1,@gregorykohler yo girl whats yr potential? I wanna retard it
22448,3,0,3,0,1,This bitch just said Lorde is rock... No
7697,3,0,3,0,1,"Abby doesnt understand how beautiful she is, bitch you is straight up trippin. You know guys be droolin boutchu. Dont play. Lmao"
19729,3,0,1,2,2,"RT @iv9801: Charlie Sheen engaged to porn star http://t.co/THMYpFexic
Mens #Health Tips Sex Toy http://t.co/Hxmlrj1w6m The Adult Toys #KISS&#8230;"
8283,3,0,3,0,1,Bitches ain't shit but hoes and tricks
16416,3,0,3,0,1,"RT @KingRyin: RIP Robin Williams, I'm gonna fuck the baddest bitch tonight for you bruh"
6252,3,0,1,2,2,@heavensenttynae you kno I love stuffed clams bai
8603,3,0,3,0,1,Can't worry bout a bitch that ain't worried bout me
9668,3,0,3,0,1,Get yo bitch jumped by 6 nigguhs
14644,6,0,6,0,1,RT @BananaSunshinee: People love to try to confront you... Yes bitch. I said it. Now what?&#128524;
8787,3,0,3,0,1,"Cruisin round the street in my 64', jockin the bitches, slappin the hoes"
2435,3,1,2,0,1,@AlanMilner @Morning_Joe AlQueda doesn't use cell phones or the internet? Wow you #teabaggers are stupid
8688,6,0,6,0,1,Cheese bitch chupacabra looking fuxk http://t.co/gWhNZ0JCb1
15157,6,0,6,0,1,RT @Crownthatbitch: Your pussy so bomb I call it dynamite
24957,3,0,3,0,1,some prude bitch unfollwed me show me ur ugly face
10249,3,0,3,0,1,"I ain't afraid to cut a bitch, or open a package or somethin. #Gangsta http://t.co/3RbXlChr4f"
19775,3,0,0,3,2,"RT @jennakimjones: Dear Oreo, What's this I hear about a Watermelon flavor? KEEP YOUR FAKE FRUIT FLAVOR OUT OF MY CRISCO SANDWICHES!!! Love&#8230;"
16585,3,0,3,0,1,RT @LilReese300: @trippygalll @StoneCold__ bum ass bitch u look like a hype Thot ass u a hot ready dirty ho &#128514;
9305,3,0,3,0,1,False start bitches
8129,6,0,5,1,1,Bad bitch with me and you kno that her ass is fat
9896,3,0,2,1,1,"Hahahhahaa RT @PrinceBama: Your boyfriend trash ma, stop tryna convince yourself otherwise in these tweets"
10089,3,0,3,0,1,Higher den a bitch
20320,3,0,2,1,1,RT @quirkisms: Jeter to A-Rod. From class to trash.
8264,3,1,2,0,1,Bitch ain't u his lawyer y u thank ery body STFU kill dat bitch to
15647,3,0,3,0,1,RT @FunnyPicsDepot: When u start realizing that bae is a hoe http://t.co/0j96w8OFMq
13916,3,0,1,2,2,"Okay, so maybe not every in #LosAngeles is evil. But I would 80% of the people I've encountered have been trash, another 10% barely human."
19335,3,0,3,0,1,"RT @dreamthievin: Do I get to pick the actress who portrays me on ""Unsolved Mysteries"" when the police find the remains of the bitch who ca&#8230;"
6055,3,0,3,0,1,"@dropdeadfred11 money can get you good weed, but not always the best of pussy. Sorry my friend (: guess"
20042,3,0,3,0,1,RT @mabelsay: Myspace: Died a couple of years ago. Facebook: In the hospital. Twitter: At the strip club throwing ones at the big booty hoe&#8230;
5195,3,0,3,0,1,@Tristine214 I swear des hoes just making up challenges now
7679,3,1,2,0,1,A real nigga ain't complete without a real bitch
19535,3,0,2,1,1,RT @hollygolawly: Can't wait to eat #metropole @21cCincinnati and see my @21cLouisville friends! Bring on those damn yellow penguins!#ro ...
14104,3,0,3,0,1,Passing up on mad hoes just to give him what he want
1604,3,1,2,0,1,&#8220;@Tinypinkisboss: can't stand a playin ass nigga&#9995;&#8221;bitch*
13195,3,1,2,0,1,Mom you've been a real bitch lately
16879,3,0,3,0,1,"RT @MoneyHG: I gota hand fulla brothers 
Trek gang bitch we hustle"
14876,3,2,1,0,0,RT @Buckm00se: if i dont get drafted for the squad we gonna have some problems drop the faggot jesus
10709,3,1,2,0,1,"I hate a extra ass bitch or an extra ass nigga . you're doing too much , just stop . It's unnecessary ."
2908,3,0,0,3,2,@ChickenColeman if McCoy wasn't trash that's a TD
1412,3,0,3,0,1,&#8220;@LesterrNem: Bad bitches is the only thing that I like &#128074;&#128064;&#128074;&#8221;&#128073;&#128073;&#128073;
931,6,0,1,5,2,#stateoftheunion would last 15mins if they let the President talk all that standing up clapping is for the birds
15536,3,0,0,3,2,RT @FeinsandNYDN: Yankees acquire Chase Headley from the Padres for Yangervis Solarte and Rafael DePaula.
11368,3,0,2,1,1,I wish I could go to dat bitch rt
466,3,3,0,0,0,"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - #shitmybosssays"
9749,3,0,3,0,1,Good Morning to you hoes and pimps.
10900,3,0,3,0,1,I know I talk a lot of shit but bitch best believe I can back that shit up.
23092,3,0,1,2,2,What manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized &amp; cursed brethren and say:
10620,3,0,3,0,1,I got I.s.s Friday for refusing to give up my phone these bitches can kiss my ass cause there not getting it
8324,3,1,2,0,1,"Bite me bitch , chew on a 19 footer"
20964,9,0,8,1,1,"Reminiscin on my swinger days, when I drove a Caddy and my bitch sported a finger wave"
22838,3,0,3,0,1,Ugh like I hate when my momma get to talking all proper like bitch stfu.
16500,3,0,1,2,2,RT @LadyMercia: Mother of Manchester 'terror twins' who went to Syria to become Jihadi brides snatched by ISIS ... http://t.co/trhNMdVnCM v&#8230;
9387,3,0,0,3,2,Flappy bird stresses me out
16722,3,1,2,0,1,"RT @MackLovin_: Ctfu, nigga's only call you a bitch when you speaking the truth about em or they don't get they way &#128514;&#128514;"
4680,3,0,3,0,1,@Rik_FIair Pusha T and Ye gonna have to write the whole bitch
18967,3,0,0,3,2,"RT @amoz1939: drinking
to the last drop
washing teapot 
#haiku #mijikai"
20354,4,1,3,0,1,RT @reshell_: Keshun be like it aint nothing to cut that bitch nawl it aint &#128557;&#128514;&#128514;
16118,3,0,3,0,1,RT @Janasiaaa: shouldn't be at the club RT @PacDaGoat: I done been in the club and saw bitches reject a dance because they had a man. As &#8230;
15532,3,1,2,0,1,RT @FeelinMarvelous: Niggas want a virgin porn star and bitches want a dangerous safe nigga.
18098,3,0,3,0,1,"RT @TheOnlyReed: My daughter hate the Freddy Krueger mask I got at the crib, wheneva she act up, I put that bitch on for the NITE"
18388,3,0,3,0,1,"RT @Vianka_V: Hoes, hoes ain't nothin' but hoes."
3330,3,0,3,0,1,@Get__Em__Craig I hear ya hoe
21349,3,0,3,0,1,Smh &amp;&amp; its not bitches its BITCH ASS NIGGAHS
2394,3,0,0,3,2,@ACMobbDeep @madsbennett yeah I run over squirrels and coons
12425,3,0,3,0,1,Just called a 6'5 basketball player out for the fade on twitter cuz dat pussy nigguh live in Georgia. Come get me bitch
21089,6,0,6,0,1,Scrappy got the hoes &#128056;&#9749;&#65039;.. It's 3 of em on stage I wonder how many in the audience
1459,3,1,2,0,1,&#8220;@MutateRoos: You can be Seminoles but not redskins? K&#8221;Seminole tribe got an agreement with them..fsu pay them to use the name
23588,3,0,3,0,1,Yas bitches YAS &#128588; http://t.co/bsrWTMKw87
20077,3,0,3,0,1,RT @matt_sliwinski: Fuck @CARefree_liviin she's a basic bitch
684,3,1,0,2,2,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy."
5832,3,2,1,0,0,@brrrrangadang this nigga &#128529;&#128529;.. know damn well you a coon
20114,3,0,3,0,1,RT @miilkkk: When Lil Wayne said 'why give a bitch ya heart when she rather have a purse' http://t.co/BPbIbKat3x
16461,3,0,1,2,2,"RT @KySportsRadio: For years two fan bases (UNC and Indiana) have said they do things ""the right way"" while UK and others are rogues. My ho&#8230;"
993,3,0,3,0,1,&#128514;&#128514; &#8220;@Juggs201: SOMEBODY GONNA DIE &#128557;&#128557;&#128557; RT @SMCo71: @Juggs201 &#128514; theres a bitch on NJT setting up a lean as we tweet&#8221;
15075,3,0,3,0,1,RT @ClintSwiftness: &#8220;@GodHimseIf: Is that fire works &#128165; or pussy poppin&#8221; @00sexilexi00 nigga wtf sounds like something you'd say
2583,3,0,0,3,2,@BNightengale @FeinsandNYDN Time for Ranger scouts to head out and watch some Yankee prospects. #rangers
25003,3,0,2,1,1,that hoe aint there anymore
9506,3,1,2,0,1,Fuck dat bitch
14894,3,0,3,0,1,RT @ButtholeTeeth: Your pussy looks like it died six months ago.
15218,3,0,3,0,1,"RT @DFkinLopes: Me: You're a hoe
Hoe: You wasn't saying that August 12, 2014 at 7:22 PM
Me: Well you're a hoe today on October 1st 2014 at &#8230;"
4845,3,0,3,0,1,@SimoneNicole3 follow me u sexy bitch
14647,3,0,3,0,1,RT @BandWorld1 That bitch who the shit in yo eyes aint shit in my eyez + !!!!
20201,3,1,2,0,1,RT @noblockheads: CEO tells Daily Show &#8216;mentally retarded&#8217; could work for $2: &#8216;You&#8217;re worth what you&#8217;re worth&#8217; http://t.co/IdivWBjqPA
5892,3,2,1,0,0,@chemicalkidss this bitch look like a fucking white trash Trailer park queen lookin man bear pig. http://t.co/fqyXLJYIET
3282,3,0,3,0,1,@FreeBlazeGawd lmsoooo dawg I ain't got no bitches mane. I low key got a chick but I can't say it on Twitter. You know how these wolves is
12957,3,3,0,0,0,"Look at this little faggot.
""@Kellz622: Tell her she's beautiful as much as you can. It'll make her smile"""
13746,3,0,1,2,2,Noap. Not taking them. RT @TiffNCompany: Maca root pills making my vagina do the wop
10696,3,0,2,1,1,"I had the boldest side hoes, come out to me I front of my girl nd start touchin a nigguh"
7308,6,0,0,6,2,@syd_renae okay cool then I'm not the only one &#128520; mine is black and fuzzy and it has PINK on the back in all sparkles &#128081; hallelujah
1641,3,0,2,1,1,&#8220;@WhatTheFFacts: An orangutan once tried to have sex with actress Julia Roberts.&#8221;Smart monkey&#128514;
19877,3,0,3,0,1,RT @king_lazi: Karma is a bitch just make sure that bitch is beautiful.
19564,3,0,3,0,1,RT @iCuffHoodrats: My next bitch gotta take me out just because....
22949,6,0,0,6,2,"Want to go get this brownie, I'm stuck doe."
328,3,0,1,2,2,"""@deepthroatMike: ""@Boys_South: Take me for a ride &#128525;&#128139; http://t.co/H5mAtjYfGA""#redneck"" woof woof"
5439,3,0,3,0,1,@_BatGangBitchh no hoe
13458,3,0,3,0,1,My pussy popz Severely https://t.co/sOAH0Z1jUv
7965,3,0,3,0,1,And my bitch gon' blast and she got the ass like... http://t.co/yzJVcu77nF
4070,3,0,2,1,1,@LobstrThinkTank but bitch nobody was wanting your ass. U assumed that cuz u let dogs run up in yo filth &amp; u think i want some of it...NOT!
4157,3,3,0,0,0,@MarkHalperin @WSJopinion @BarackObama Anything to trash this black President!!
5366,3,1,0,2,2,@Yaremisxo whatever Neymar trash
5522,3,0,3,0,1,@_WORDtotheWISE some hoe shit
21666,3,0,3,0,1,Stupid fucking cunt
11318,3,1,2,0,1,I want to beat this bitches ass soooo bad
4746,3,0,2,1,1,@SNEAKERLUKE @wojtata @MIKEYMIKEROWAVE @JoeCushKush poor 5SOS has annoying ass cunts as fans. They don't care about you at all you know.
7915,3,0,0,3,2,Am so high that birds and planes are my peers
20055,3,0,0,3,2,RT @madi_judkins: When you look like trash and someone compliments you http://t.co/FzuXlPCMpV
